episode_id,batch,benchmark,model,task_id,task_type,family,condition,repeat,success,outcome_class,infra_failure,clarification_turns,zero_clarification,reads_before_write,first_write_step,verification_depth,verification_effort,total_tool_calls,min_prereq,no_state_change,selector_score,selector_tokens
confirmatory|bfcl|multi_turn_base_165|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_165,base,compression,C2,2,1,correct_endpoint,0,1,0,3,3,1.5,1.75,9,2,0,,
confirmatory|bfcl|multi_turn_base_165|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_165,base,compression,C3,2,1,correct_endpoint,0,1,0,2,2,1.0,1.25,7,2,0,,7
confirmatory|bfcl|multi_turn_base_165|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_165,base,compression,C4,2,1,correct_endpoint,0,0,1,3,3,1.5,1.75,9,2,0,4.871051587301587,11.25
confirmatory|bfcl|multi_turn_base_165|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_165,base,compression,C5,2,0,no_state_change,0,3,0,5,,,1.25,5,2,1,,32
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C0,0,0,budget_exhausted,0,5,0,1,1,1.0,16.25,77,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C1,0,0,wrong_state_changing,0,6,0,1,1,1.0,4.25,23,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C2,0,0,wrong_state_changing,0,5,0,1,1,1.0,4.0,23,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C3,0,0,wrong_state_changing,0,6,0,1,1,1.0,2.5,16,1,0,,7
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C4,0,0,wrong_state_changing,0,2,0,1,1,1.0,5.75,32,1,0,0.8045238095238095,8.25
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C5,0,0,budget_exhausted,0,2,0,1,1,1.0,20.75,94,1,0,,32
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C0,1,0,wrong_state_changing,0,6,0,1,1,1.0,8.0,41,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C1,1,0,wrong_state_changing,0,6,0,1,1,1.0,4.25,23,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C2,1,0,wrong_state_changing,0,5,0,1,1,1.0,4.0,23,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C3,1,0,wrong_state_changing,0,6,0,1,1,1.0,2.5,16,1,0,,7
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C4,1,0,wrong_state_changing,0,2,0,1,1,1.0,5.75,32,1,0,0.8045238095238095,8.25
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C5,1,0,budget_exhausted,0,2,0,1,1,1.0,20.75,94,1,0,,32
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C0,2,0,wrong_state_changing,0,6,0,1,1,1.0,8.0,41,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C1,2,0,wrong_state_changing,0,6,0,1,1,1.0,4.25,23,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C2,2,0,wrong_state_changing,0,5,0,1,1,1.0,4.0,23,1,0,,
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C3,2,0,wrong_state_changing,0,6,0,1,1,1.0,2.5,16,1,0,,7
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C4,2,0,wrong_state_changing,0,2,0,1,1,1.0,5.75,32,1,0,0.8045238095238095,8.25
confirmatory|bfcl|multi_turn_miss_param_2|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_2,miss_param,compression,C5,2,0,budget_exhausted,0,2,0,1,1,1.0,20.75,94,1,0,,32
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C0,0,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C1,0,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C2,0,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C3,0,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,7
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C4,0,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,4.871051587301587,11.25
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C5,0,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,32
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C0,1,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C1,1,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C2,1,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C3,1,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,7
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C4,1,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,4.871051587301587,11.25
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C5,1,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,32
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C0,2,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C1,2,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C2,2,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C3,2,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,7
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C4,2,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,4.871051587301587,11.25
confirmatory|bfcl|multi_turn_base_191|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_191,base,compression,C5,2,1,correct_endpoint,0,0,1,3,3,1.0,1.0,5,3,0,,32
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C0,0,0,wrong_state_changing,0,4,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C1,0,0,wrong_state_changing,0,2,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C2,0,0,wrong_state_changing,0,2,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C3,0,0,wrong_state_changing,0,5,0,2,3,1.0,1.0,6,2,0,,7
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C4,0,0,wrong_state_changing,0,4,0,2,3,1.0,1.0,6,2,0,2.165033068783069,8.25
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C5,0,0,wrong_state_changing,0,3,0,3,5,1.5,1.3333333333333333,7,2,0,,32
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C0,1,0,wrong_state_changing,0,4,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C1,1,0,wrong_state_changing,0,2,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C2,1,0,wrong_state_changing,0,2,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C3,1,0,wrong_state_changing,0,5,0,2,3,1.0,1.0,6,2,0,,7
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C4,1,0,wrong_state_changing,0,4,0,2,3,1.0,1.0,6,2,0,2.165033068783069,8.25
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C5,1,0,wrong_state_changing,0,3,0,3,5,1.5,1.3333333333333333,7,2,0,,32
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C0,2,0,wrong_state_changing,0,4,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C1,2,0,wrong_state_changing,0,2,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C2,2,0,wrong_state_changing,0,2,0,2,3,1.0,1.0,6,2,0,,
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C3,2,0,wrong_state_changing,0,5,0,2,3,1.0,1.0,6,2,0,,7
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C4,2,0,wrong_state_changing,0,4,0,2,3,1.0,1.0,6,2,0,2.165033068783069,8.25
confirmatory|bfcl|multi_turn_miss_param_164|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_164,miss_param,compression,C5,2,0,wrong_state_changing,0,3,0,3,5,1.5,1.3333333333333333,7,2,0,,32
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C0,0,0,wrong_state_changing,0,2,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C1,0,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C2,0,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C3,0,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,7
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C4,0,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,0.8120238095238096,6.75
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C5,0,0,wrong_state_changing,0,1,0,3,4,3.0,3.0,14,1,0,,32
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C0,1,0,wrong_state_changing,0,2,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C1,1,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C2,1,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C3|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C3,1,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,7
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C4|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C4,1,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,0.8120238095238096,6.75
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C5|r1,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C5,1,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,32
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C0|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C0,2,0,wrong_state_changing,0,2,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C1|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C1,2,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C2|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C2,2,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C3|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C3,2,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,7
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C4|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C4,2,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,0.8120238095238096,6.75
confirmatory|bfcl|multi_turn_base_72|qwen25_72b|C5|r2,r9v2,bfcl,qwen25_72b,multi_turn_base_72,base,compression,C5,2,0,wrong_state_changing,0,1,0,1,1,1.0,2.6666666666666665,13,1,0,,32
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C0|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C0,0,1,correct_endpoint,0,1,0,1,1,1.0,1.0,6,1,0,,
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C1|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C1,0,1,correct_endpoint,0,1,0,1,1,1.0,1.0,6,1,0,,
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C2|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C2,0,1,correct_endpoint,0,7,0,1,1,1.0,1.0,6,1,0,,
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C3|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C3,0,1,correct_endpoint,0,1,0,1,1,1.0,1.0,6,1,0,,7
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C4|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C4,0,1,correct_endpoint,0,1,0,1,1,1.0,1.0,6,1,0,2.160033068783069,9.25
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C5|r0,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C5,0,1,correct_endpoint,0,1,0,1,1,1.0,1.0,6,1,0,,32
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C0|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C0,1,1,correct_endpoint,0,1,0,1,1,1.0,1.0,6,1,0,,
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C1|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C1,1,1,correct_endpoint,0,1,0,1,1,1.0,1.0,6,1,0,,
confirmatory|bfcl|multi_turn_miss_param_116|qwen25_72b|C2|r1,r9v2,bfcl,qwen25_72b,multi_turn_miss_param_116,miss_param,compression,C2,1,1,correct_endpoint,0,7,0,1,1,1.0,1.0,6,1,0,,
